Hid,StreetType,Zip,Precinct,PrecinctSub,District,CityArea,isApt,cHid
5822,ST,94536,835400,0,3,Downtown / BART,True,5822
5823,AVE,94538,832210,2,3,Centerville,False,5823
5824,CT,94538,832600,1,3,Centerville,False,5824
5825,AVE,94538,832600,1,3,Centerville,False,5825
5826,BLVD,94538,835310,0,3,Downtown / BART,True,5826
5827,CT,94538,832800,0,3,Centerville,False,5827
5828,CMN,94536,835000,0,3,Downtown / BART,False,5828
5829,ST,94536,832210,2,3,Centerville,True,5829
5830,ST,94536,835400,0,3,Downtown / BART,False,5830
5831,BLVD,94538,835310,0,3,Downtown / BART,True,5831
5832,TER,94536,835500,0,3,Downtown / BART,False,5832
5833,ST,94538,832810,0,3,Centerville,False,5833
5834,BLVD,94536,832210,1,3,Centerville,True,5834
5835,AVE,94538,835300,0,3,Downtown / BART,True,5835
5836,AVE,94536,835500,0,3,Downtown / BART,True,5836
5837,ST,94536,835300,0,3,Downtown / BART,True,5837
5838,BLVD,94538,832700,2,3,Centerville,True,5838
5839,DR,94538,832900,0,3,Centerville,False,5839
5840,WAY,94538,832710,0,3,Centerville,False,5840
5841,AVE,94538,832710,0,3,Centerville,False,5841
5842,AVE,94538,832800,0,3,Centerville,False,5842
5843,WAY,94536,835410,0,3,Downtown / BART,False,5843
5844,CT,94538,832810,0,3,Centerville,False,5844
5845,TER,94538,832610,2,3,Centerville,False,5845
5846,DR,94538,832710,0,3,Centerville,False,5846
5847,DR,94536,835400,0,3,Downtown / BART,False,5847
5848,CT,94538,832620,1,3,Centerville,False,5848
5849,RD,94538,832900,0,3,Centerville,False,5849
5850,CMN,94538,835310,0,3,Downtown / BART,False,5850
5851,DR,94536,832400,0,3,Centerville,False,5851
5852,UKN,94538,832610,1,3,Centerville,False,5852
5853,BLVD,94536,832210,1,3,Centerville,True,5853
5854,CT,94536,831730,0,3,Downtown / BART,False,5854
5855,CT,94538,832600,1,3,Centerville,False,5855
5856,CMN,94538,835310,0,3,Downtown / BART,False,5856
5857,WAY,94536,835410,0,3,Downtown / BART,False,5857
5858,PL,94538,832910,0,3,Centerville,False,5858
5859,ST,94538,832600,1,3,Centerville,False,5859
5860,ST,94536,835040,0,3,Downtown / BART,False,5860
5861,DR,94536,832400,0,3,Centerville,False,5861
5862,CMN,94538,832910,0,3,Centerville,False,5862
5863,BLVD,94538,835310,0,3,Downtown / BART,True,5863
5864,DR,94538,832620,1,3,Centerville,False,5864
5865,CMN,94536,835000,0,3,Downtown / BART,False,5865
5866,BLVD,94538,832700,2,3,Centerville,True,5866
5867,AVE,94538,835300,0,3,Downtown / BART,True,5867
5868,PL,94538,832910,0,3,Centerville,False,5868
5869,DR,94538,832610,2,3,Centerville,True,5869
5870,LN,94538,832700,1,3,Centerville,False,5870
5871,CMN,94536,835100,0,3,Centerville,False,5871
5872,DR,94538,832810,0,3,Centerville,False,5872
5873,ST,94538,832800,0,3,Centerville,False,5873
5874,CT,94536,835500,0,3,Downtown / BART,False,5874
5875,WAY,94538,832600,1,3,Centerville,False,5875
5876,WAY,94536,835100,0,3,Centerville,False,5876
5877,CT,94536,835410,0,3,Downtown / BART,False,5877
5878,DR,94538,832610,2,3,Centerville,True,5878
5879,ST,94538,832810,0,3,Centerville,False,5879
5880,WAY,94538,832620,1,3,Centerville,False,5880
5881,CT,94536,832210,2,3,Centerville,False,5881
5882,CMN,94538,835310,0,3,Downtown / BART,False,5882
5883,AVE,94536,835040,0,3,Downtown / BART,False,5883
5884,BLVD,94538,832700,2,3,Centerville,True,5884
5885,PL,94538,832910,0,3,Centerville,False,5885
5886,AVE,94538,835300,0,3,Downtown / BART,True,5886
5887,DR,94536,832400,0,3,Centerville,False,5887
5888,ST,94538,832810,0,3,Centerville,False,5888
5889,LN,94538,832900,0,3,Centerville,False,5889
5890,CMN,94538,832610,1,3,Centerville,False,5890
5891,DR,94538,832620,2,3,Centerville,False,5891
5892,AVE,94536,835300,0,3,Downtown / BART,True,5892
5893,PL,94538,832910,0,3,Centerville,False,5893
5894,DR,94538,832810,0,3,Centerville,False,5894
5895,PL,94538,832910,0,3,Centerville,False,5895
5896,DR,94536,835300,0,3,Downtown / BART,True,5896
5897,DR,94536,835100,0,3,Centerville,False,5897
5898,CMN,94536,835300,0,3,Downtown / BART,False,5898
5899,BLVD,94538,835310,0,3,Downtown / BART,True,5899
5900,PKWY,94536,835000,0,3,Downtown / BART,True,5900
5901,GRN,94536,835400,0,3,Downtown / BART,False,5901
5902,BLVD,94536,832210,1,3,Centerville,True,5902
5903,ST,94536,832110,0,3,Centerville,False,5903
5904,CT,94538,832600,1,3,Centerville,False,5904
5905,BLVD,94538,832700,1,3,Centerville,True,5905
5906,CT,94538,832800,0,3,Centerville,False,5906
5907,ST,94536,835040,0,3,Downtown / BART,False,5907
5908,ST,94536,835300,0,3,Downtown / BART,False,5908
5909,CMN,94538,835310,0,3,Downtown / BART,False,5909
5910,BLVD,94536,835010,0,3,Centerville,False,5910
5911,DR,94536,835100,0,3,Centerville,False,5911
5912,BLVD,94538,835310,0,3,Downtown / BART,True,5912
5913,DR,94536,832210,2,3,Centerville,False,5913
5914,ST,94536,835400,0,3,Downtown / BART,False,5914
5915,CMN,94538,835310,0,3,Downtown / BART,False,5915
5916,AVE,94536,835040,0,3,Downtown / BART,False,5916
5917,WAY,94536,832400,0,3,Centerville,False,5917
5918,CT,94536,835410,0,3,Downtown / BART,False,5918
5919,ST,94538,832810,0,3,Centerville,False,5919
5920,AVE,94538,832710,0,3,Centerville,False,5920
5921,AVE,94538,835310,0,3,Downtown / BART,True,5921
5922,CMN,94536,835000,0,3,Downtown / BART,False,5922
5923,WAY,94538,832800,0,3,Centerville,False,5923
5924,CMN,94538,835310,0,3,Downtown / BART,False,5924
5925,BLVD,94536,832210,1,3,Centerville,True,5925
5926,ST,94536,832210,2,3,Centerville,True,5926
5927,WAY,94538,832900,0,3,Centerville,False,5927
5928,DR,94538,832900,0,3,Centerville,False,5928
5929,CMN,94538,832610,1,3,Centerville,False,5929
5930,CT,94536,835400,0,3,Downtown / BART,False,5930
5931,WAY,94538,832900,0,3,Centerville,False,5931
5932,AVE,94538,832710,0,3,Centerville,False,5932
5933,CMN,94536,835400,0,3,Downtown / BART,False,5933
5934,ST,94536,835420,0,3,Downtown / BART,False,5934
5935,BLVD,94536,835100,0,3,Centerville,True,5935
5936,ST,94536,835420,0,3,Downtown / BART,False,5936
5937,BLVD,94538,832700,2,3,Centerville,True,5937
5938,CMN,94536,835100,0,3,Centerville,False,5938
5939,CT,94536,835400,0,3,Downtown / BART,False,5939
5940,AVE,94538,832600,1,3,Centerville,False,5940
5941,CMN,94538,832620,2,3,Centerville,False,5941
5942,AVE,94538,832600,1,3,Centerville,True,5942
5943,AVE,94536,835500,0,3,Downtown / BART,False,5943
5944,TER,94538,832910,0,3,Centerville,False,5944
5945,CMN,94538,832610,1,3,Centerville,False,5945
5946,LN,94538,832700,1,3,Centerville,False,5946
5947,CMN,94538,835310,0,3,Downtown / BART,False,5947
5948,AVE,94538,832210,1,3,Centerville,True,5948
5949,CT,94538,832900,0,3,Centerville,False,5949
5950,AVE,94536,835040,0,3,Downtown / BART,False,5950
5951,CMN,94536,835100,0,3,Centerville,False,5951
5952,PKWY,94536,835300,0,3,Downtown / BART,True,5952
5953,ST,94536,835000,0,3,Downtown / BART,True,5953
5954,TER,94538,832910,0,3,Centerville,False,5954
5955,TER,94536,832110,0,3,Centerville,False,5955
5956,ST,94536,832210,2,3,Centerville,True,5956
5957,DR,94536,832210,2,3,Centerville,False,5957
5958,RD,94538,832600,1,3,Centerville,False,5958
5959,DR,94536,832400,0,3,Centerville,False,5959
5960,AVE,94536,835300,0,3,Downtown / BART,True,5960
5961,CT,94536,832110,0,3,Centerville,False,5961
5962,AVE,94536,835000,0,3,Downtown / BART,False,5962
5963,CMN,94536,835100,0,3,Centerville,False,5963
5964,BLVD,94538,832620,2,3,Centerville,False,5964
5965,BLVD,94538,832700,2,3,Centerville,True,5965
5966,ST,94536,832110,0,3,Centerville,False,5966
5967,WAY,94536,832400,0,3,Centerville,False,5967
5968,PL,94538,832910,0,3,Centerville,False,5968
5969,CT,94536,835010,0,3,Centerville,False,5969
5970,CMN,94536,835100,0,3,Centerville,False,5970
5971,DR,94538,832800,0,3,Centerville,False,5971
5972,TER,94538,835420,0,3,Downtown / BART,False,5972
5973,ST,94536,832210,1,3,Centerville,True,5973
5974,CMN,94538,835310,0,3,Downtown / BART,False,5974
5975,AVE,94538,835310,0,3,Downtown / BART,True,5975
5976,WAY,94538,832900,0,3,Centerville,False,5976
5977,DR,94538,832810,0,3,Centerville,False,5977
5978,CT,94538,832710,0,3,Centerville,False,5978
5979,CMN,94536,835100,0,3,Centerville,False,5979
5980,CMN,94538,835310,0,3,Downtown / BART,False,5980
5981,CMN,94536,835300,0,3,Downtown / BART,False,5981
5982,DR,94538,832900,0,3,Centerville,False,5982
5983,RD,94538,832900,0,3,Centerville,False,5983
5984,CT,94536,832400,0,3,Centerville,False,5984
5985,DR,94536,832400,0,3,Centerville,False,5985
5986,BLVD,94538,835310,0,3,Downtown / BART,True,5986
5987,AVE,94538,835310,0,3,Downtown / BART,True,5987
5988,BLVD,94536,832210,1,3,Centerville,True,5988
5989,BLVD,94536,835100,0,3,Centerville,True,5989
5990,CMN,94538,832610,1,3,Centerville,False,5990
5991,CMN,94538,835310,0,3,Downtown / BART,False,5991
5992,LOOP,94536,835010,0,3,Centerville,False,5992
5993,CT,94536,835400,0,3,Downtown / BART,False,5993
5994,WAY,94538,832710,0,3,Centerville,False,5994
5995,AVE,94536,835200,0,3,Centerville,True,5995
5996,LOOP,94536,835010,0,3,Centerville,False,5996
5997,DR,94536,835300,0,3,Downtown / BART,False,5997
5998,BLVD,94536,832210,1,3,Centerville,True,5998
5999,BLVD,94538,832700,2,3,Centerville,True,5999
6000,DR,94536,835300,0,3,Downtown / BART,True,6000
6001,AVE,94538,832600,1,3,Centerville,False,6001
6002,DR,94536,835300,0,3,Downtown / BART,True,6002
6003,DR,94538,832900,0,3,Centerville,False,6003
6004,CT,94538,832600,1,3,Centerville,False,6004
6005,TER,94536,835200,0,3,Centerville,False,6005
6006,RD,94538,832600,1,3,Centerville,False,6006
6007,DR,94536,835300,0,3,Downtown / BART,True,6007
6008,BLVD,94538,835310,0,3,Downtown / BART,True,6008
6009,DR,94536,835300,0,3,Downtown / BART,True,6009
6010,CMN,94536,835000,0,3,Downtown / BART,False,6010
6011,CT,94536,835100,0,3,Centerville,False,6011
6012,CMN,94536,835000,0,3,Downtown / BART,False,6012
6013,PKWY,94536,835200,0,3,Centerville,True,6013
6014,AVE,94538,832400,0,3,Centerville,True,6014
6015,ST,94536,835040,0,3,Downtown / BART,False,6015
6016,CT,94536,831730,0,3,Downtown / BART,False,6016
6017,AVE,94536,832400,0,3,Centerville,False,6017
6018,DR,94536,835300,0,3,Downtown / BART,True,6018
6019,CMN,94536,835200,0,3,Centerville,False,6019
6020,ST,94536,835400,0,3,Downtown / BART,False,6020
6021,DR,94536,835400,0,3,Downtown / BART,False,6021
6022,ST,94536,832110,0,3,Centerville,False,6022
6023,BLVD,94536,832210,1,3,Centerville,True,6023
6024,TER,94538,832610,1,3,Centerville,False,6024
6025,DR,94536,835300,0,3,Downtown / BART,True,6025
6026,ST,94538,832800,0,3,Centerville,False,6026
6027,DR,94538,832810,0,3,Centerville,False,6027
6028,AVE,94538,832400,0,3,Centerville,True,6028
6029,ST,94538,832600,1,3,Centerville,False,6029
6030,RD,94536,832400,0,3,Centerville,False,6030
6031,AVE,94536,835500,0,3,Downtown / BART,False,6031
6032,DR,94536,835300,0,3,Downtown / BART,True,6032
6033,DR,94538,832620,2,3,Centerville,True,6033
6034,DR,94538,832810,0,3,Centerville,False,6034
6035,DR,94538,832810,0,3,Centerville,False,6035
6036,WAY,94538,832610,2,3,Centerville,True,6036
6037,CMN,94538,835310,0,3,Downtown / BART,False,6037
6038,CT,94538,832810,0,3,Centerville,False,6038
6039,AVE,94536,835300,0,3,Downtown / BART,True,6039
6040,CMN,94536,835100,0,3,Centerville,False,6040
6041,TER,94536,835100,0,3,Centerville,False,6041
6042,ST,94536,835300,0,3,Downtown / BART,True,6042
6043,ST,94536,832110,0,3,Centerville,False,6043
6044,CMN,94538,835310,0,3,Downtown / BART,False,6044
6045,AVE,94538,832710,0,3,Centerville,False,6045
6046,BLVD,94538,835310,0,3,Downtown / BART,True,6046
6047,ST,94536,832210,1,3,Centerville,True,6047
6048,CMN,94536,835500,0,3,Downtown / BART,False,6048
6049,DR,94536,832400,0,3,Centerville,False,6049
6050,RD,94538,832900,0,3,Centerville,False,6050
6051,AVE,94538,835300,0,3,Downtown / BART,True,6051
6052,WAY,94536,832210,2,3,Centerville,False,6052
6053,BLVD,94538,835310,0,3,Downtown / BART,False,6053
6054,BLVD,94538,835310,0,3,Downtown / BART,True,6054
6055,DR,94538,832810,0,3,Centerville,False,6055
6056,AVE,94536,835300,0,3,Downtown / BART,True,6056
6057,DR,94538,832810,0,3,Centerville,False,6057
6058,BLVD,94538,832700,2,3,Centerville,True,6058
6059,WAY,94538,832610,2,3,Centerville,True,6059
6060,PL,94536,835500,0,3,Downtown / BART,False,6060
6061,PL,94538,832910,0,3,Centerville,False,6061
6062,ST,94536,832210,1,3,Centerville,True,6062
6063,DR,94536,835300,0,3,Downtown / BART,True,6063
6064,CT,94538,832600,1,3,Centerville,False,6064
6065,DR,94536,835300,0,3,Downtown / BART,True,6065
6066,AVE,94538,832600,1,3,Centerville,False,6066
6067,CT,94536,832110,0,3,Centerville,False,6067
6068,CT,94536,831730,0,3,Downtown / BART,False,6068
6069,BLVD,94538,832700,2,3,Centerville,True,6069
6070,CT,94538,832900,0,3,Centerville,False,6070
6071,BLVD,94536,835100,0,3,Centerville,False,6071
6072,ST,94536,835100,0,3,Centerville,False,6072
6073,WAY,94538,832900,0,3,Centerville,False,6073
6074,CT,94538,832910,0,3,Centerville,False,6074
6075,AVE,94536,835200,0,3,Centerville,True,6075
6076,DR,94538,832800,0,3,Centerville,False,6076
6077,CMN,94538,835310,0,3,Downtown / BART,False,6077
6078,CMN,94536,835200,0,3,Centerville,False,6078
6079,TER,94536,832110,0,3,Centerville,False,6079
6080,AVE,94538,832600,1,3,Centerville,False,6080
6081,DR,94538,832620,2,3,Centerville,True,6081
6082,AVE,94538,832600,1,3,Centerville,True,6082
6083,PL,94538,832910,0,3,Centerville,False,6083
6084,CMN,94538,835310,0,3,Downtown / BART,False,6084
6085,CMN,94538,835310,0,3,Downtown / BART,False,6085
6086,CMN,94538,835310,0,3,Downtown / BART,False,6086
6087,AVE,94536,835400,0,3,Downtown / BART,False,6087
6088,CT,94538,832600,1,3,Centerville,False,6088
6089,AVE,94538,832800,0,3,Centerville,False,6089
6090,ST,94536,835100,0,3,Centerville,False,6090
6091,AVE,94538,835300,0,3,Downtown / BART,False,6091
6092,CT,94538,832900,0,3,Centerville,False,6092
6093,PKWY,94536,835200,0,3,Centerville,True,6093
6094,PL,94538,832910,0,3,Centerville,False,6094
6095,ST,94536,832110,0,3,Centerville,False,6095
6096,BLVD,94538,832700,2,3,Centerville,True,6096
6097,CT,94536,832110,0,3,Centerville,False,6097
6098,ST,94538,832800,0,3,Centerville,False,6098
6099,AVE,94538,832600,1,3,Centerville,False,6099
6100,ST,94536,835010,0,3,Centerville,False,6100
6101,BLVD,94536,835100,0,3,Centerville,True,6101
6102,WAY,94536,832400,0,3,Centerville,False,6102
6103,AVE,94538,832600,1,3,Centerville,False,6103
6104,BLVD,94538,835310,0,3,Downtown / BART,True,6104
6105,WAY,94538,832710,0,3,Centerville,False,6105
6106,WAY,94538,832620,1,3,Centerville,False,6106
6107,BLVD,94538,832700,2,3,Centerville,True,6107
6108,BLVD,94538,835310,0,3,Downtown / BART,True,6108
6109,BLVD,94538,832700,2,3,Centerville,True,6109
6110,DR,94536,831730,0,3,Downtown / BART,False,6110
6111,CT,94536,835010,0,3,Centerville,False,6111
6112,AVE,94536,835200,0,3,Centerville,True,6112
6113,DR,94536,835400,0,3,Downtown / BART,True,6113
6114,CMN,94536,835100,0,3,Centerville,False,6114
6115,BLVD,94538,835310,0,3,Downtown / BART,False,6115
6116,DR,94538,832610,2,3,Centerville,True,6116
6117,CMN,94536,835500,0,3,Downtown / BART,False,6117
6118,BLVD,94538,835310,0,3,Downtown / BART,True,6118
6119,BLVD,94536,835100,0,3,Centerville,False,6119
6120,DR,94538,832810,0,3,Centerville,True,6120
6121,PL,94538,832910,0,3,Centerville,False,6121
6122,RD,94538,832600,1,3,Centerville,False,6122
6123,CT,94538,832710,0,3,Centerville,False,6123
6124,DR,94538,832900,0,3,Centerville,False,6124
6125,WAY,94538,832600,1,3,Centerville,True,6125
6126,ST,94538,832810,0,3,Centerville,False,6126
6127,BLVD,94538,835310,0,3,Downtown / BART,True,6127
6128,CMN,94538,832910,0,3,Centerville,False,6128
6129,DR,94538,832900,0,3,Centerville,False,6129
6130,PL,94538,832910,0,3,Centerville,False,6130
6131,DR,94538,832810,0,3,Centerville,False,6131
6132,CMN,94536,835000,0,3,Downtown / BART,False,6132
6133,DR,94538,832620,2,3,Centerville,False,6133
6134,DR,94536,835300,0,3,Downtown / BART,True,6134
6135,DR,94538,832810,0,3,Centerville,False,6135
6136,WAY,94538,832600,1,3,Centerville,False,6136
6137,CMN,94538,835310,0,3,Downtown / BART,False,6137
6138,DR,94538,832600,1,3,Centerville,False,6138
6139,PL,94538,832910,0,3,Centerville,False,6139
6140,CT,94538,832710,0,3,Centerville,False,6140
6141,PL,94538,832910,0,3,Centerville,False,6141
6142,TER,94536,832110,0,3,Centerville,False,6142
6143,CT,94536,835010,0,3,Centerville,False,6143
6144,PKWY,94536,835200,0,3,Centerville,True,6144
6145,DR,94536,835400,0,3,Downtown / BART,False,6145
6146,ST,94538,832800,0,3,Centerville,False,6146
6147,CT,94536,835410,0,3,Downtown / BART,False,6147
6148,AVE,94538,832600,1,3,Centerville,False,6148
6149,CMN,94538,835310,0,3,Downtown / BART,False,6149
6150,RD,94538,832900,0,3,Centerville,False,6150
6151,ST,94538,832800,0,3,Centerville,False,6151
6152,DR,94538,832800,0,3,Centerville,False,6152
6153,CMN,94536,835100,0,3,Centerville,False,6153
6154,WAY,94538,832600,1,3,Centerville,False,6154
6155,WAY,94538,832710,0,3,Centerville,False,6155
6156,CMN,94536,835100,0,3,Centerville,True,6156
6157,RD,94538,832600,1,3,Centerville,False,6157
6158,DR,94536,832210,2,3,Centerville,False,6158
6159,ST,94538,832800,0,3,Centerville,False,6159
6160,CMN,94536,835300,0,3,Downtown / BART,False,6160
6161,CT,94538,832600,1,3,Centerville,False,6161
6162,CT,94536,831730,0,3,Downtown / BART,False,6162
6163,DR,94538,832710,0,3,Centerville,False,6163
6164,CT,94536,835400,0,3,Downtown / BART,False,6164
6165,CMN,94536,835100,0,3,Centerville,False,6165
6166,CT,94536,832110,0,3,Centerville,False,6166
6167,CMN,94536,835300,0,3,Downtown / BART,False,6167
6168,AVE,94536,835200,0,3,Centerville,True,6168
6169,BLVD,94538,835310,0,3,Downtown / BART,True,6169
6170,DR,94538,832810,0,3,Centerville,False,6170
6171,BLVD,94536,835100,0,3,Centerville,True,6171
6172,BLVD,94538,832700,2,3,Centerville,True,6172
6173,PL,94538,832910,0,3,Centerville,False,6173
6174,WAY,94536,832400,0,3,Centerville,False,6174
6175,CT,94538,832900,0,3,Centerville,False,6175
6176,TER,94538,832910,0,3,Centerville,False,6176
6177,CT,94538,832800,0,3,Centerville,False,6177
6178,DR,94536,832400,0,3,Centerville,False,6178
6179,RD,94538,832600,1,3,Centerville,False,6179
6180,WAY,94536,832400,0,3,Centerville,False,6180
6181,CMN,94536,835100,0,3,Centerville,True,6181
6182,CMN,94538,835310,0,3,Downtown / BART,False,6182
6183,CT,94536,835100,0,3,Centerville,False,6183
6184,ST,94536,835000,0,3,Downtown / BART,True,6184
6185,WAY,94536,832210,2,3,Centerville,False,6185
6186,WAY,94538,832620,2,3,Centerville,False,6186
6187,ST,94536,835400,0,3,Downtown / BART,False,6187
6188,TER,94538,835420,0,3,Downtown / BART,False,6188
6189,DR,94536,835400,0,3,Downtown / BART,False,6189
6190,AVE,94538,832600,1,3,Centerville,False,6190
6191,DR,94536,832400,0,3,Centerville,False,6191
6192,AVE,94536,835300,0,3,Downtown / BART,True,6192
6193,DR,94538,832900,0,3,Centerville,False,6193
6194,CMN,94536,832110,0,3,Centerville,False,6194
6195,WAY,94538,832610,2,3,Centerville,True,6195
6196,DR,94536,832400,0,3,Centerville,False,6196
6197,AVE,94538,835420,0,3,Downtown / BART,True,6197
6198,RD,94538,832900,0,3,Centerville,False,6198
6199,DR,94538,832620,2,3,Centerville,True,6199
6200,PL,94538,832910,0,3,Centerville,False,6200
6201,CMN,94538,835310,0,3,Downtown / BART,False,6201
6202,BLVD,94538,832700,2,3,Centerville,True,6202
6203,CMN,94536,835100,0,3,Centerville,False,6203
6204,DR,94536,835400,0,3,Downtown / BART,False,6204
6205,CMN,94536,835100,0,3,Centerville,False,6205
6206,DR,94536,832210,2,3,Centerville,False,6206
6207,DR,94538,832810,0,3,Centerville,False,6207
6208,TER,94536,835100,0,3,Centerville,False,2953
6209,BLVD,94538,832700,2,3,Centerville,True,6209
6210,DR,94538,832900,0,3,Centerville,False,6210
6211,ST,94538,832800,0,3,Centerville,False,6211
6212,AVE,94538,832800,0,3,Centerville,False,6212
6213,CT,94536,831730,0,3,Downtown / BART,False,6213
6214,WAY,94536,832400,0,3,Centerville,False,6214
6215,CT,94538,832900,0,3,Centerville,False,6215
6216,BLVD,94536,835100,0,3,Centerville,True,6216
6217,CMN,94538,832620,2,3,Centerville,False,6217
6218,CT,94536,831730,0,3,Downtown / BART,False,6218
6219,CMN,94536,835000,0,3,Downtown / BART,False,6219
6220,AVE,94538,835300,0,3,Downtown / BART,True,6220
6221,CT,94536,835010,0,3,Centerville,False,6221
